Seismic Zone,PGA (m/s²),PGV (m/s),PGD (m),Spectral Acceleration (g),Soil Type,Site Amplification Factor,Historical Earthquake Magnitude (Mw),Fault Distance (km),Seismic Wave Frequency (Hz)
High,0.37323312410611054,0.8802970027195374,0.325443396056381,1.6640648789853894,Rock,2.0777530256776466,7.5492503194481735,72.07576533863438,9.767179484388622
High,0.7851495523692241,0.49841152711738157,0.49125880772002267,0.5601621273129429,Clay,2.371652636482043,5.277690231554035,74.53932865690172,9.028199332772544
Moderate,1.1382980325704593,1.955465944313518,0.45599746620018405,0.7298354430011742,Sand,2.8166148259266155,6.050276520273284,6.034542914540243,1.360983156730273
Moderate,0.7895966990546166,1.326644896410982,0.22012619974162043,1.0671663899360178,Rock,2.3520926342561728,4.776943653606766,22.89120302601248,8.254870432756174
High,0.7764532086391358,1.8756333733594794,0.020934038669761075,1.5989052483855941,Rock,2.277914394560705,5.714881365849579,28.15192316573107,4.157400933284981
High,1.2735225895145208,0.676432532895353,0.18178445151010222,1.7012394983427144,Sand,1.6675505219714615,7.957894820027589,55.213586430138136,9.908933423864784
Moderate,0.6059652906940608,1.5855927346940906,0.41336876548867707,1.3572575217891558,Rock,0.8028257361589631,8.482568960462665,15.307007166788075,4.775581546855131
High,1.3037125447363038,1.5551314233810098,0.35104805163111785,0.24725359345297984,Soft Soil,1.0643503692183685,5.496872183560652,14.260180720600037,5.582977216771984
Low,0.6695267213324129,1.4141457385464289,0.23021248414138423,1.2375620644092464,Sand,1.9760199984632862,6.585965276665148,94.43510003158784,5.344771661042305
Low,0.5595263479496752,1.934714053006921,0.028495666044256716,0.7975163271835255,Sand,2.2852857488577234,6.6164582157174285,80.61608782248032,3.2851965955969504
Moderate,0.7355858756795786,0.8477551386019995,0.214020469183828,0.9001916991348047,Sand,1.7183862245722175,8.431088875918803,18.88483530702586,0.8427186800398899
Very High,1.1674257421448158,0.3483629148205388,0.23504344491922388,0.183552263586801,Soft Soil,2.407493825362459,7.932595737941124,41.2502129826436,8.966947180978993
Moderate,0.27640283900959195,1.3762468325637154,0.46434921091417386,0.4248056368888089,Sand,1.9480970497307935,6.808847482656224,36.20657792649899,8.04649054401024
Moderate,0.3749869022208243,1.4856886209066917,0.32090196568749757,1.4438731328072012,Soft Soil,0.9631876303074869,7.51836240212298,79.30940333247533,1.481315127540726
Very High,1.4320227559283287,1.192615089571748,0.1565148054106698,0.8717300161813616,Sand,1.2224357521294875,8.31309774259215,51.51107873133408,7.790005886365721
Very High,0.3456882783339003,0.4929539969534529,0.26313381396090996,0.6128258107729531,Clay,2.6479960911366747,4.542925293114952,13.657123962353236,6.295881993901039
Very High,0.8948182451034763,1.058466289171775,0.03396159860325788,0.7528324257404289,Rock,2.394808042573767,6.3130051397252185,74.16021425246815,4.150523500384461
Low,0.9110402533267129,0.6931604994813458,0.4863115495892187,1.5524791726536564,Clay,2.7684763714274894,8.582594252746855,40.291909844266975,2.6148093760460713
High,0.7854742468703426,0.9121864035167092,0.1806698910634323,1.3732983295884267,Rock,1.0586259480660605,7.8314086387977815,27.02950051558256,8.611314956672102
Low,1.002643348007546,1.3259152941048615,0.23945581010165476,0.5629361752078407,Soft Soil,2.978489576153163,6.942786184503336,38.17436358005129,7.031863767011125
High,0.42175741611666573,1.5159080111125856,0.17828670314422437,0.2997531283610346,Clay,1.260694770689854,6.8834003716581,50.27789979708274,5.5226251037444545
Low,0.8737271748874474,0.541226912712552,0.3415733533279839,0.5283969767949219,Sand,0.8259157278306125,6.06496543921997,34.96843612528394,6.1347284855947946
High,0.6210425573456559,0.8701181852292112,0.3314538470064669,1.6652859667930473,Rock,2.9943304659178196,6.842342401386816,24.948671486584026,1.0015552026135917
Low,1.0263341634808647,0.6114069848840954,0.3579458329540387,1.088701024344584,Rock,1.418362547979249,7.44922439758554,40.451700851594055,4.791805633020799
Very High,0.29771296072240927,0.4774000663375513,0.1348034715763485,1.0069163548661308,Clay,2.269642795527632,6.382633672929568,2.898118164239926,2.0176328985784497
Moderate,0.8992283835752667,1.588435717992093,0.15851857210086892,1.1138691194771846,Soft Soil,1.1887010911878715,7.713689158764783,77.47728676353508,2.1629984221873713
Low,0.3593784975366532,1.8275801194302856,0.06350036431700777,0.7222480517690759,Clay,2.076502770838112,8.375545022671737,17.923544463190993,6.6469092266399805
High,0.4901002883610509,0.8034411528006957,0.3280994759512102,1.4720819345431717,Soft Soil,2.7888769702000307,5.196081816831875,5.346556749433088,9.121435903159453
Very High,0.4061937204530165,1.527429956310157,0.020858766540490622,0.9895866238104246,Soft Soil,1.5043985683425651,6.531961602678409,65.71617059760284,4.097190443735631
Low,0.35597289181634395,1.804291049792381,0.29924348542620605,0.2984714347069524,Rock,2.2745587472975903,6.336090410782865,77.61967675354356,2.156717802820685
Low,1.2559953321849338,1.70763600000744,0.4349782465409653,0.31941071220940703,Clay,1.2133878953565165,7.593591618223776,81.56908402769147,6.522594678642877
Very High,0.49999059472524643,0.4473454382245292,0.44552524199652715,1.0126605490544511,Clay,2.174549877181196,5.624403593660682,49.857409083399396,8.724751758868145
Low,1.397973294610229,1.9169545748753865,0.22506984242461087,1.6921693707204266,Soft Soil,1.5401907739985226,7.381129117285243,21.331450284308545,7.508356131112659
Moderate,1.4578971354832673,0.8156852368159786,0.23019254041832382,0.6241986068495379,Clay,1.2646581688934937,8.448701587791696,73.98554004773285,8.700696582312213
Low,0.8997646579119362,0.744557256230289,0.03940762232100067,1.5782199870606712,Sand,1.4890005115479974,6.381592199071302,70.27159463827938,5.411891243006913
Moderate,0.30020157173201695,0.21861952182778263,0.3357117476960748,1.3989624971840948,Sand,1.1934503507171588,8.59957064990649,25.380802676214152,7.54357481925499
Moderate,0.6243675407314138,1.0237299427992776,0.4108084507660499,0.5212811529417416,Clay,2.7842154372433425,8.969236825200653,90.4373678304165,1.486639137653471
Very High,1.2168251686874996,0.30712586971776457,0.1230828722477518,0.16177927213761217,Clay,1.6738111498976835,4.977414224765784,11.33277435020007,3.547918692095596
Low,0.6143470201758986,0.5722256597621094,0.21122913993504897,0.2731403507420507,Soft Soil,1.3396144709436082,5.548739345931864,98.28613571954124,3.9565367283670723
Very High,0.22182410562390426,0.7021909813578345,0.4195808290458699,1.3384396875406483,Sand,1.7864972502350525,8.77670888166942,86.164533286769,5.161827887835742
Low,0.879498875299463,1.6367700146341997,0.4386831133634817,0.4394385546690994,Sand,1.5051795669742902,8.81247458916624,69.10196590242845,9.297855966542555
Low,1.2831691920944488,1.7634284357522034,0.12234681015184874,0.7311605648591694,Rock,2.4377223583893173,4.939682739240413,93.93623893970346,8.755535946199526
High,1.2142969420009033,0.6746860031767924,0.2757347466361407,0.9528885822109222,Soft Soil,2.936683806148088,4.567493251697115,72.50880566404707,1.431802373662927
Low,0.3451723961824945,1.7315264303646904,0.0970540821672777,1.3332958863652768,Rock,1.7636740447348231,5.2249501046539,19.855242705974547,1.8106175536363858
Very High,1.0418704601774533,1.728738781002603,0.051837503305638716,0.2924930795405132,Sand,2.694273479938929,8.982057525220117,44.77345767316836,3.6406414409302226
Moderate,0.40870596880990595,1.5528368057312596,0.4556491301945868,0.7908228889716845,Soft Soil,2.0448987618311634,5.309998274748091,8.0787994088319,2.978364272317672
Low,0.4054905483730411,0.3787207166288449,0.41043324461182246,0.9246239455425822,Clay,1.1459184632073138,6.761464230249104,39.576084806523426,6.186232436246996
High,1.3237004826272591,1.411613409111385,0.3802574159997838,1.0194060087516175,Soft Soil,2.3193700325789517,8.3178797689373,74.41869895398365,9.037482872868994
Very High,0.4495365338363222,1.8955457227030807,0.02533439308775707,1.4912130903718683,Clay,1.9295558936768045,4.591807248096929,39.257891742150925,9.626686262558609
Low,0.4685462851252157,1.3968269096575985,0.42202066756241846,0.3918529315734688,Clay,2.2313343511546275,7.220200420163067,33.69912337134528,6.570669230098742
Very High,0.10091474706581938,0.7300720133048845,0.21958399387678648,1.473313468105258,Soft Soil,2.757312307657663,5.74661451991331,59.94021652852088,8.397776093870759
High,1.3189366477757247,1.0511007031185795,0.17185516652463395,1.2778933270843087,Clay,1.7689560554433015,8.380507123978791,87.3482483708906,5.299501782284891
High,1.2096327384927885,1.3268775823670018,0.27369170415166283,1.0449803841382308,Rock,2.7825907710781825,5.775575171688356,5.710736062065131,2.1624367739143935
Very High,0.9782605091269491,1.0700837765841567,0.046585268119054356,1.2891973796843723,Sand,2.451471831419641,7.59040074126859,39.161573035273804,5.294415279725426
Low,1.150372069514379,0.32791058928884265,0.378566628126847,0.8004301562178158,Clay,1.8749308369315667,7.533988346013286,16.665833439711008,5.595317754232745
Moderate,0.3128679943942885,0.6929216848388392,0.2916351033672596,0.33527589614581177,Rock,2.12708869844752,5.49672096986838,69.84007082245509,7.45032988571421
High,0.7416530324226055,1.6245524580519017,0.0941084583397106,1.2318009084511246,Clay,1.5162784915418253,4.656596399407576,11.466731482682352,2.2768415981027563
Low,0.5917071422882932,1.736694287581483,0.09492786768475375,0.9919429213655578,Sand,2.9639140594253037,6.341623082034288,66.8159680994442,3.7462727826586444
Low,0.23128713675982307,0.3608700621595834,0.09294007713476445,1.1869371609227184,Rock,2.268172558710871,5.801369183846414,29.331906208992827,3.703871945224207
Moderate,0.7805826793008936,1.9095348295575767,0.02944419138841506,0.674597927748433,Sand,0.8964630754925859,8.14039987326169,20.692764559985246,9.598451997837532
High,1.3890355104796897,0.7247629739123577,0.2943114262364707,1.641673181477721,Sand,1.5185681926456194,8.101638848049054,93.69890322467356,4.495055107234517
High,0.15608276667097226,1.358396103588368,0.42033374061666556,1.0985287765784808,Rock,2.1712917542699266,6.556607784866815,2.8339330978496307,7.57543027625165
Low,0.5080452788913115,1.5284677773176942,0.009731608779706913,0.2451842232944855,Rock,0.9239332111583276,7.229305013954486,44.33994991706732,7.533032675606947
Low,0.3905573106879848,1.6426978458119785,0.025453317840665502,0.8646667841975287,Rock,0.8525452209021142,7.219167821941163,3.141072253717584,2.7288874295520897
Moderate,0.4334053151319748,1.8969244342292673,0.28681236806678595,1.3858052930641784,Soft Soil,1.7900533269611658,8.222211667924306,48.87571176232857,5.761509924780148
Moderate,1.3718083726311254,0.6945471412547629,0.40992834700764014,1.4500287549448632,Rock,1.5319183953238742,6.412510863554389,50.603690401647405,8.953598643854615
High,0.7552966759280061,1.7311622636479536,0.16404270639374816,0.9408149896983898,Rock,1.764256937672965,5.739510059057291,32.84458466807995,4.804457422623799
Very High,0.7528191781157463,0.3502051165287934,0.17545758500505335,1.621070870413212,Rock,1.3779252817360115,5.692657131632464,14.084015974977344,9.456663322691206
High,1.1648058994373953,1.4395777220718262,0.2985769022508912,0.5550363432303058,Rock,1.1623790432745582,6.912865256769919,38.26236623571305,2.2231364703092
Low,0.3162890856068961,1.5097576860765731,0.13783223167294933,0.7980177853050532,Clay,2.316115385356743,6.521166912294957,67.55403105332404,0.8341751471629042
High,0.782171495740071,1.387674158282509,0.01427757467276438,1.6276147479672491,Soft Soil,1.9320564557891613,6.480543469432213,78.45718505580146,8.925393344133019
Very High,0.7019792997694836,0.5793979986567906,0.36787903053269644,1.6236364180016842,Sand,1.2403392647486071,4.9101180259036825,53.54430963642609,8.492043859825944
Moderate,0.9356749667653185,1.7587819793288864,0.3131993065577851,1.2657117070019577,Rock,1.5030967377719964,7.7337168331058805,59.39360504953581,9.926639771745062
Very High,1.499380784550614,0.4208310804037505,0.2907972435287739,1.5602669301077743,Clay,2.101977396859317,5.461815095918598,20.861020741340617,6.8259955323130175
Very High,1.177228451714866,0.20190610388957858,0.3711003803669197,0.2509145538255955,Clay,0.9589045661994513,5.386291335939246,29.445702989537295,9.37321047400478
Very High,0.657011984224398,1.463183482162633,0.3379401879434567,1.5704914595532198,Clay,1.124396620385595,6.35741244124827,17.027665395183483,8.286795348332697
Moderate,1.2585742731836658,1.003403858942194,0.10373511210098225,0.6450538411353854,Sand,0.9611403290362583,5.525002537280106,25.68023965045652,8.45982069788886
Very High,0.33899170863747224,1.7132862379214846,0.17688804242473222,0.40316357112796775,Rock,2.5870981319710618,7.127362202886069,23.263791242327645,5.734501547497255
Very High,0.14264916083254417,0.828454568010692,0.06392896069763387,0.5069287217814787,Soft Soil,2.4553003130664206,6.171585027005122,52.42542985273252,3.8854095193754374
Very High,0.3862277214499823,0.4197293181646543,0.06579864969552264,0.8105464636236079,Soft Soil,2.4572884501343655,6.520102751667555,56.70618682328221,9.35212491817849
Low,0.5765761785599635,1.6892401656927525,0.3384216774319131,0.5270264078275942,Clay,2.375915755647262,6.91726194721813,94.54979466132895,4.377960038597355
Very High,0.8148130604433838,1.142928300116136,0.4294414533842666,0.6449648962280483,Sand,2.2726479320737125,5.415909851168122,20.36149406305078,5.434311735771724
Moderate,0.9611807967576796,0.4594720055416742,0.48140355934670837,0.32946342632179154,Sand,1.849382213831985,5.200882302894884,64.5258953059881,4.516531640539358
Very High,1.3748480041001905,1.468729597314247,0.31454521165717275,0.6035005014502974,Sand,2.213011959715653,8.461898562931221,81.90866762976476,5.6917013082059515
Very High,0.8137956133706407,1.071115913130051,0.09286656035711753,1.072882484721402,Soft Soil,0.8843954205335443,6.451756662741395,56.463904914522196,4.758000282024039
Moderate,0.8017859024760211,1.2481946662566077,0.05371952237901642,0.8511513037548086,Clay,2.1672217298449263,6.354421243346426,26.245361597606497,0.5748788299368112
Very High,0.17034021375217498,0.9757068425925055,0.4066126347968421,0.6894218941010489,Rock,2.51133095218113,4.660254676227787,26.992472771980022,8.832277041476216
Moderate,0.14887617371871334,1.6745470692542122,0.2897994817036396,1.3689686190570938,Soft Soil,1.9007883928456586,6.74089336164327,4.886052254028991,4.499498807266121
Very High,0.8716239466829209,1.6761691597977948,0.3095242254858462,1.6189669513686404,Clay,1.5865293225399215,6.993763747249501,31.23897842829969,5.930542120222752
Moderate,0.7134500585476823,1.447838761466334,0.3909495822885999,1.386541678934075,Clay,1.4103388165621542,7.014783919295999,74.71576422133462,1.4779592473040717
Very High,1.2748525529724182,0.3002626170532783,0.35193533663849336,0.6644011936000546,Rock,2.2141645103565817,7.68164026195298,5.704257963503927,0.13353969502812746
Very High,0.3249514185965833,1.6938223376177308,0.4173946681751922,1.3655516853238414,Rock,2.3241626369857995,5.298668257459553,22.710232967978236,2.5283719270720653
Low,0.13496032696386945,1.3749246630125287,0.02905073882447936,0.35836631020588705,Rock,2.716128719697594,5.635004104037785,70.91701735464642,7.075401718120167
Low,0.7286542751021762,1.424345915408169,0.3740127977365059,0.32154057975519457,Sand,1.5531349814141797,8.148287093536858,78.48250471946479,1.0820258481174982
Very High,0.43246997945316046,0.7896673967673561,0.4255755259037256,0.6875659629614701,Rock,2.4934990762482885,8.762267775795273,46.076522596130914,9.097985659826032
Very High,0.16946012267437244,1.7706311566983128,0.14378138618669886,1.473094027374897,Clay,2.0349828132165433,5.111697363152943,70.10935950938624,2.2287234366262276
High,1.1144376015866806,1.4782060404462292,0.32058318972263317,0.5187920203119132,Rock,2.7422402794917744,6.739422995273482,39.40726469683431,2.1254767814885804
